File,State,Column Name,Category,New Key,Data Type
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 5_race_White,Death,# Deaths Race/Ethnicity: White (Region 5),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 6_race_American Indian/Alaskan Native,Death,# Deaths Race/Ethnicity: American Indian/Alaskan Native (Region 6),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 6_race_Asian,Death,# Deaths Race/Ethnicity: Asian (Region 6),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 6_race_Black,Death,# Deaths Race/Ethnicity: Black (Region 6),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 6_race_Native Hawaiian/Other Pacific Islander,Death,# Deaths Race/Ethnicity: Native Hawaiian/Other Pacific Islander (Region 6),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 6_race_Other,Death,# Deaths Race/Ethnicity: Other (Region 6),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 6_race_Unknown,Death,# Deaths Race/Ethnicity: Unknown (Region 6),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 6_race_White,Death,# Deaths Race/Ethnicity: White (Region 6),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 7_race_American Indian/Alaskan Native,Death,# Deaths Race/Ethnicity: American Indian/Alaskan Native (Region 7),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 7_race_Asian,Death,# Deaths Race/Ethnicity: Asian (Region 7),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 7_race_Black,Death,# Deaths Race/Ethnicity: Black (Region 7),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 7_race_Native Hawaiian/Other Pacific Islander,Death,# Deaths Race/Ethnicity: Native Hawaiian/Other Pacific Islander (Region 7),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 7_race_Other,Death,# Deaths Race/Ethnicity: Other (Region 7),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 7_race_Unknown,Death,# Deaths Race/Ethnicity: Unknown (Region 7),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 7_race_White,Death,# Deaths Race/Ethnicity: White (Region 7),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 8_race_American Indian/Alaskan Native,Death,# Deaths Race/Ethnicity: American Indian/Alaskan Native (Region 8),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 8_race_Asian,Death,# Deaths Race/Ethnicity: Asian (Region 8),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 8_race_Black,Death,# Deaths Race/Ethnicity: Black (Region 8),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 8_race_Native Hawaiian/Other Pacific Islander,Death,# Deaths Race/Ethnicity: Native Hawaiian/Other Pacific Islander (Region 8),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 8_race_Other,Death,# Deaths Race/Ethnicity: Other (Region 8),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 8_race_Unknown,Death,# Deaths Race/Ethnicity: Unknown (Region 8),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 8_race_White,Death,# Deaths Race/Ethnicity: White (Region 8),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 9_race_American Indian/Alaskan Native,Death,# Deaths Race/Ethnicity: American Indian/Alaskan Native (Region 9),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 9_race_Asian,Death,# Deaths Race/Ethnicity: Asian (Region 9),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 9_race_Black,Death,# Deaths Race/Ethnicity: Black (Region 9),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 9_race_Native Hawaiian/Other Pacific Islander,Death,# Deaths Race/Ethnicity: Native Hawaiian/Other Pacific Islander (Region 9),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 9_race_Other,Death,# Deaths Race/Ethnicity: Other (Region 9),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 9_race_Unknown,Death,# Deaths Race/Ethnicity: Unknown (Region 9),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Deaths_Region 9_race_White,Death,# Deaths Race/Ethnicity: White (Region 9),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_InUseRegion1,Hospital,ICU Beds: In Use (Region 1),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_InUseRegion2,Hospital,ICU Beds: In Use (Region 2),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_InUseRegion3,Hospital,ICU Beds: In Use (Region 3),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_InUseRegion4,Hospital,ICU Beds: In Use (Region 4),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_InUseRegion5,Hospital,ICU Beds: In Use (Region 5),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_InUseRegion6,Hospital,ICU Beds: In Use (Region 6),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_InUseRegion7,Hospital,ICU Beds: In Use (Region 7),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_InUseRegion8,Hospital,ICU Beds: In Use (Region 8),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_InUseRegion9,Hospital,ICU Beds: In Use (Region 9),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_StillAvailableRegion1,Hospital,ICU Beds: Available (Region 1),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_StillAvailableRegion2,Hospital,ICU Beds: Available (Region 2),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_StillAvailableRegion3,Hospital,ICU Beds: Available (Region 3),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_StillAvailableRegion4,Hospital,ICU Beds: Available (Region 4),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_StillAvailableRegion5,Hospital,ICU Beds: Available (Region 5),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_StillAvailableRegion6,Hospital,ICU Beds: Available (Region 6),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_StillAvailableRegion7,Hospital,ICU Beds: Available (Region 7),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_StillAvailableRegion8,Hospital,ICU Beds: Available (Region 8),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,ICUBeds_StillAvailableRegion9,Hospital,ICU Beds: Available (Region 9),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Probable Deaths Age: Average,Probable Deaths,Probable Deaths Age: Average,int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Probable Deaths Age: Median,Probable Deaths,Probable Deaths Age: Median,int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,TestsByStateLab,Testing,Total Tested: State Lab,int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Total Probable Deaths,Probable Deaths,Total Probable Deaths,int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_InUseRegion1,Hospital,Ventilators: In Use (Region 1),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_InUseRegion2,Hospital,Ventilators: In Use (Region 2),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_InUseRegion3,Hospital,Ventilators: In Use (Region 3),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_InUseRegion4,Hospital,Ventilators: In Use (Region 4),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_InUseRegion5,Hospital,Ventilators: In Use (Region 5),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_InUseRegion6,Hospital,Ventilators: In Use (Region 6),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_InUseRegion7,Hospital,Ventilators: In Use (Region 7),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_InUseRegion8,Hospital,Ventilators: In Use (Region 8),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_InUseRegion9,Hospital,Ventilators: In Use (Region 9),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_StillAvailableRegion1,Hospital,Ventilators: Available (Region 1),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_StillAvailableRegion2,Hospital,Ventilators: Available (Region 2),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_StillAvailableRegion3,Hospital,Ventilators: Available (Region 3),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_StillAvailableRegion4,Hospital,Ventilators: Available (Region 4),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_StillAvailableRegion5,Hospital,Ventilators: Available (Region 5),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_StillAvailableRegion6,Hospital,Ventilators: Available (Region 6),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_StillAvailableRegion7,Hospital,Ventilators: Available (Region 7),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_StillAvailableRegion8,Hospital,Ventilators: Available (Region 8),int64
../../../covid19demographics-fall/LA/data/dataV8.csv,LA,Vent_StillAvailableRegion9,Hospital,Ventilators: Available (Region 9),int64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Cases_Black_race,Cases,# Cases Race/Ethnicity: Black,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Cases_Other_race,Cases,# Cases Race/Ethnicity: Other Race,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Cases_Unknown_race,Cases,# Cases Race/Ethnicity: Unknown Race,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Cases_White_race,Cases,# Cases Race/Ethnicity: White,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Deaths_Black_race,Death,# Deaths Race/Ethnicity: Black,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Deaths_Other_race,Death,# Deaths Race/Ethnicity: Other Race,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Deaths_Race_American_Indian_Alaskan_Native,Death,# Deaths Race/Ethnicity: American Indian/Alaskan Native,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Deaths_Race_Asian,Death,# Deaths Race/Ethnicity: Asian,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Deaths_Race_Black,Death,# Deaths Race/Ethnicity: Black,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Deaths_Race_Native_Hawaiian_Other_Pacific_Islander,Death,# Deaths Race/Ethnicity: Native,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Deaths_Race_Other,Death,# Deaths Race/Ethnicity: Other,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Deaths_Race_Unknown,Death,# Deaths Race/Ethnicity: Unknown,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Deaths_Race_White,Death,# Deaths Race/Ethnicity: White,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Deaths_Unknown_race,Death,# Deaths Race/Ethnicity: Unknown Race,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Deaths_White_race,Death,# Deaths Race/Ethnicity: White,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,LDHH,County,LDHH,float64
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Parish,Parish,Parish,object
../../../covid19demographics-fall/LA/data/merged_parish_race.csv,LA,Scrape Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/LA/data/parish_race_data.csv,LA,Cases_Black_race,Cases,# Cases Race/Ethnicity: Black,int64
../../../covid19demographics-fall/LA/data/parish_race_data.csv,LA,Cases_Other_race,Cases,# Cases Race/Ethnicity: Other Race,int64
../../../covid19demographics-fall/LA/data/parish_race_data.csv,LA,Cases_Unknown_race,Cases,# Cases Race/Ethnicity: Unknown Race,int64
../../../covid19demographics-fall/LA/data/parish_race_data.csv,LA,Cases_White_race,Cases,# Cases Race/Ethnicity: White,int64
../../../covid19demographics-fall/LA/data/parish_race_data.csv,LA,Deaths_Black_race,Death,# Deaths Race/Ethnicity: Black,float64
../../../covid19demographics-fall/LA/data/parish_race_data.csv,LA,Deaths_Other_race,Death,# Deaths Race/Ethnicity: Other Race,float64
../../../covid19demographics-fall/LA/data/parish_race_data.csv,LA,Deaths_Unknown_race,Death,# Deaths Race/Ethnicity: Unknown Race,float64
../../../covid19demographics-fall/LA/data/parish_race_data.csv,LA,Deaths_White_race,Death,# Deaths Race/Ethnicity: White,float64
../../../covid19demographics-fall/LA/data/parish_race_data.csv,LA,LDHH,County,LDHH,float64
../../../covid19demographics-fall/LA/data/parish_race_data.csv,LA,Parish,Parish,Parish,object
../../../covid19demographics-fall/LA/data/parish_race_data.csv,LA,Scrape Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/LA/data/parish_race_data_V1.csv,LA,Deaths_Race_American_Indian_Alaskan_Native,Death,# Deaths Race/Ethnicity: American Indian/Alaskan Native,int64
../../../covid19demographics-fall/LA/data/parish_race_data_V1.csv,LA,Deaths_Race_Asian,Death,# Deaths Race/Ethnicity: Asian,int64
../../../covid19demographics-fall/LA/data/parish_race_data_V1.csv,LA,Deaths_Race_Black,Death,# Deaths Race/Ethnicity: Black,int64
../../../covid19demographics-fall/LA/data/parish_race_data_V1.csv,LA,Deaths_Race_Native_Hawaiian_Other_Pacific_Islander,Death,# Deaths Race/Ethnicity: Native,int64
../../../covid19demographics-fall/LA/data/parish_race_data_V1.csv,LA,Deaths_Race_Other,Death,# Deaths Race/Ethnicity: Other,int64
../../../covid19demographics-fall/LA/data/parish_race_data_V1.csv,LA,Deaths_Race_Unknown,Death,# Deaths Race/Ethnicity: Unknown,int64
../../../covid19demographics-fall/LA/data/parish_race_data_V1.csv,LA,Deaths_Race_White,Death,# Deaths Race/Ethnicity: White,int64
../../../covid19demographics-fall/LA/data/parish_race_data_V1.csv,LA,Parish,Parish,Parish,object
../../../covid19demographics-fall/LA/data/parish_race_data_V1.csv,LA,Scrape Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/LA/data/parish_race_data_V2.csv,LA,Cases_Black_race,Cases,# Cases Race/Ethnicity: Black,int64
../../../covid19demographics-fall/LA/data/parish_race_data_V2.csv,LA,Cases_Other_race,Cases,# Cases Race/Ethnicity: Other Race,int64
../../../covid19demographics-fall/LA/data/parish_race_data_V2.csv,LA,Cases_Unknown_race,Cases,# Cases Race/Ethnicity: Unknown Race,int64
../../../covid19demographics-fall/LA/data/parish_race_data_V2.csv,LA,Cases_White_race,Cases,# Cases Race/Ethnicity: White,int64
../../../covid19demographics-fall/LA/data/parish_race_data_V2.csv,LA,Deaths_Black_race,Death,# Deaths Race/Ethnicity: Black,float64
../../../covid19demographics-fall/LA/data/parish_race_data_V2.csv,LA,Deaths_Other_race,Death,# Deaths Race/Ethnicity: Other Race,float64
../../../covid19demographics-fall/LA/data/parish_race_data_V2.csv,LA,Deaths_Unknown_race,Death,# Deaths Race/Ethnicity: Unknown Race,float64
../../../covid19demographics-fall/LA/data/parish_race_data_V2.csv,LA,Deaths_White_race,Death,# Deaths Race/Ethnicity: White,float64
../../../covid19demographics-fall/LA/data/parish_race_data_V2.csv,LA,Parish,Parish,Parish,object
../../../covid19demographics-fall/LA/data/parish_race_data_V2.csv,LA,Scrape Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/MA/data/data.csv,MA,CaseAge0_19,Cases,# Cases Age [0-19],int64
../../../covid19demographics-fall/MA/data/data.csv,MA,CaseAge20_29,Cases,# Cases Age [20-29],int64
../../../covid19demographics-fall/MA/data/data.csv,MA,CaseAge30_39,Cases,# Cases Age [30-39],int64
../../../covid19demographics-fall/MA/data/data.csv,MA,CaseAge40_49,Cases,# Cases Age [40-49],int64
../../../covid19demographics-fall/MA/data/data.csv,MA,CaseAge50_59,Cases,# Cases Age [50-59],int64
../../../covid19demographics-fall/MA/data/data.csv,MA,CaseAge60_69,Cases,# Cases Age [60-69],int64
../../../covid19demographics-fall/MA/data/data.csv,MA,CaseAge70_79,Cases,# Cases Age [70-79],int64
../../../covid19demographics-fall/MA/data/data.csv,MA,CaseAge80_plus,Cases,# Cases Age [80+],int64
../../../covid19demographics-fall/MA/data/data.csv,MA,CaseAgeUnknown,Cases,# Cases Age [Unknown],int64
../../../covid19demographics-fall/MA/data/data.csv,MA,CaseSexFemale,Cases,Total Cases: Female,int64
../../../covid19demographics-fall/MA/data/data.csv,MA,CaseSexMale,Cases,Total Cases: Male,int64
../../../covid19demographics-fall/MA/data/data.csv,MA,CaseSexUnknown,Cases,Total Cases: Unknown Sex,int64
../../../covid19demographics-fall/MA/data/data.csv,MA,DocUpdateDate,Date,Report Date,object
../../../covid19demographics-fall/MA/data/data.csv,MA,QuarantineComplete,Quarantine,# Cases Quarantined: Complete,int64
../../../covid19demographics-fall/MA/data/data.csv,MA,QuarantineCurrent,Quarantine,# Cases Quarantined: Current,int64
../../../covid19demographics-fall/MA/data/data.csv,MA,QuarantineEver,Quarantine,# Cases Quarantined: Ever,int64
../../../covid19demographics-fall/MA/data/data.csv,MA,QuarantineUpdate,Date,Quarantine Report Date,object
../../../covid19demographics-fall/MA/data/data.csv,MA,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,CaseAge0_19,Cases,# Cases Age [0-19],int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,CaseAge20_29,Cases,# Cases Age [20-29],int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,CaseAge30_39,Cases,# Cases Age [30-39],int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,CaseAge40_49,Cases,# Cases Age [40-49],int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,CaseAge50_59,Cases,# Cases Age [50-59],int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,CaseAge60_69,Cases,# Cases Age [60-69],int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,CaseAge70_plus,Cases,# Cases Age [70+],int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,CaseAgeUnknown,Cases,# Cases Age [Unknown],int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,CaseSexFemale,Cases,Total Cases: Female,int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,CaseSexMale,Cases,Total Cases: Male,int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,CaseSexUnknown,Cases,Total Cases: Unknown Sex,int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,DocUpdateDate,Date,Report Date,object
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,QuarantineComplete,Quarantine,# Cases Quarantined: Complete,int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,QuarantineCurrent,Quarantine,# Cases Quarantined: Current,int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,QuarantineEver,Quarantine,# Cases Quarantined: Ever,int64
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,QuarantineUpdate,Date,Quarantine Report Date,object
../../../covid19demographics-fall/MA/data/dataV1.csv,MA,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,CaseAge0_19,Cases,# Cases Age [0-19],int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,CaseAge20_29,Cases,# Cases Age [20-29],int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,CaseAge30_39,Cases,# Cases Age [30-39],int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,CaseAge40_49,Cases,# Cases Age [40-49],int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,CaseAge50_59,Cases,# Cases Age [50-59],int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,CaseAge60_69,Cases,# Cases Age [60-69],int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,CaseAge70_79,Cases,# Cases Age [70-79],int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,CaseAge80_plus,Cases,# Cases Age [80+],int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,CaseSexFemale,Cases,Total Cases: Female,int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,CaseSexMale,Cases,Total Cases: Male,int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,CaseSexUnknown,Cases,Total Cases: Unknown Sex,int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,DocUpdateDate,Date,Report Date,object
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,QuarantineComplete,Quarantine,# Cases Quarantined: Complete,int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,QuarantineCurrent,Quarantine,# Cases Quarantined: Current,int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,QuarantineEver,Quarantine,# Cases Quarantined: Ever,int64
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,QuarantineUpdate,Date,Quarantine Report Date,object
../../../covid19demographics-fall/MA/data/dataV2.csv,MA,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/MD/data/data.csv,MD,state,State,State Name,object
../../../covid19demographics-fall/MD/data/data.csv,MD,stateAbbrev,State,State,object
../../../covid19demographics-fall/MD/data/data.csv,MD,date,Date,Report Date,object
../../../covid19demographics-fall/MD/data/data.csv,MD,Cases,Cases,Total Cases,int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Tested,Testing,Total Tested,int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Hospitalizations,Hospital,Total Hospitalized,int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Deaths,Death,Total Deaths,int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Cases [0-9],Cases,# Cases Age [0-9],int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Cases [10-19],Cases,# Cases Age [10-19],int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Cases [20-29],Cases,# Cases Age [20-29],int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Cases [30-39],Cases,# Cases Age [30-39],int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Cases [40-49],Cases,# Cases Age [40-49],int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Cases [50-59],Cases,# Cases Age [50-59],int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Cases [60-69],Cases,# Cases Age [60-69],int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Cases [70-79],Cases,# Cases Age [70-79],int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Cases [80+],Cases,# Cases Age [80+],int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Cases [Data not available],Cases,# Cases Age [Unknown],float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Deaths [0-9],Death,# Deaths Age [0-9],float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Deaths [10-19],Death,# Deaths Age [10-19],float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Deaths [20-29],Death,# Deaths Age [20-29],float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Deaths [30-39],Death,# Deaths Age [30-39],float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Deaths [40-49],Death,# Deaths Age [40-49],float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Deaths [50-59],Death,# Deaths Age [50-59],float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Deaths [60-69],Death,# Deaths Age [60-69],float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Deaths [70-79],Death,# Deaths Age [70-79],float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Deaths [80+],Death,# Deaths Age [80+],float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Age_Deaths [Data not available],Death,# Deaths Age [Unknown],float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Sex_Cases [Female],Cases,Total Cases: Female,int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Sex_Cases [Male],Cases,Total Cases: Male,int64
../../../covid19demographics-fall/MD/data/data.csv,MD,Sex_Deaths [Female],Death,Total Deaths: Female,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Sex_Deaths [Male],Death,Total Deaths: Male,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Race_Cases [African-American],Cases,# Cases Race/Ethnicity: African-American,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Race_Cases [Asian],Cases,# Cases Race/Ethnicity: Asian,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Race_Cases [White],Cases,# Cases Race/Ethnicity: White,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Race_Cases [Hispanic],Cases,# Cases Race/Ethnicity: Hispanic,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Race_Cases [Other],Cases,# Cases Race/Ethnicity: Other,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Race_Cases [Unknown],Cases,# Cases Race/Ethnicity: Unknown,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Race_Deaths [African-American],Death,# Deaths Race/Ethnicity: African-American,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Race_Deaths [Asian],Death,# Deaths Race/Ethnicity: Asian,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Race_Deaths [White],Death,# Deaths Race/Ethnicity: White,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Race_Deaths [Hispanic],Death,# Deaths Race/Ethnicity: Hispanic,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Race_Deaths [Other],Death,# Deaths Race/Ethnicity: Other,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,Race_Deaths [Unknown],Death,# Deaths Race/Ethnicity: Unknown,float64
../../../covid19demographics-fall/MD/data/data.csv,MD,pullTime,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/MD/data/data.csv,MD,ActiveHospitalizations,Hospital,Total Active Hospitalized,float64
../../../covid19demographics-fall/ME/data/data.csv,ME,# Cases Age [0-19],Cases,# Cases Age [0-19],float64
../../../covid19demographics-fall/ME/data/data.csv,ME,# Cases Age [20-29],Cases,# Cases Age [20-29],float64
../../../covid19demographics-fall/ME/data/data.csv,ME,# Cases Age [30-39],Cases,# Cases Age [30-39],float64
../../../covid19demographics-fall/ME/data/data.csv,ME,# Cases Age [40-49],Cases,# Cases Age [40-49],float64
../../../covid19demographics-fall/ME/data/data.csv,ME,# Cases Age [50-59],Cases,# Cases Age [50-59],float64
../../../covid19demographics-fall/ME/data/data.csv,ME,# Cases Age [60-69],Cases,# Cases Age [60-69],object
../../../covid19demographics-fall/ME/data/data.csv,ME,# Cases Age [70-79],Cases,# Cases Age [70-79],float64
